ID;BAIRRO;TIPO;RUA;NUMERO;PRECO;R$/m2;DESC;CEP;latitude;longitude
2606886453;Botafogo;APARTMENT;Praia Botafogo;280;1300000,00;5909,09;Esse apartamento Garden, esta em localizacao privilegiada, fica na parte bem tranquila da praia de Botafogo, sem movimento em frente ou dos lados, lugar muito silencioso, porem proximo ao Shopping Praia Botafogo, a 10 min,a pe da estacao do metro Botafogo, em frente a orla, excelente para caminhadas e passeios de bicicleta, com a vista da Marina do Guanabara,e do Pao de Acucar, Amplo apartamento de 200 m2 bem arejado, excelente acabamento, com 1 vaga de garagem nao demarcada, contendo hall de entrada, 1 sala de visitas com ar condicionado,1 copa, 1 cozinha repleta de armarios, 3 suites com ar condicionado, sendo 1 suite master com banheira e semi independente, assim que se entra no Hall tem acesso para suite sem precisar entrar no restante do apto, dependencia de empregados completa, lavanderia, quintal gourmet com excelente espaco com churrasqueira, quintal e jardim de inverno, Apartamento passou por reformas recentes e esta impecavel!;22250145;-22,943979;-43,182173
2638652265;Botafogo;APARTMENT;Praia Botafogo;142;1490000,00;5912,70;Henrique Imoveis Vende! Apartamento na Praia de Botafogo com 251m2, contendo hall, sala de estar,jantar e sala de TV, Na parte intima do imovel, 3 quartos, sendo 1 suite, alem de 1 banheiro, lavabo e armarios embutidos, Parte de servico com cozinha, area de servico, dependencias de empregada e banheiro de empregada, Outras caracteristicas: 1 vaga de garagem, O imovel encontra-se em bom estado de conservacao, Condominio com portaria 24 horas, -Cod:FLAP40040 -Rev,27Fev;22250145;-22,940864;-43,17854
2665703100;Botafogo;APARTMENT;Rua Farani;;900000,00;5921,05;Oportunidade!!!! Maravilhoso apartamento, vista verde e livre composto por 5 varandas, Sala para tres ambientes com duas varandas, 3 quartos com varandas sendo um suite com armarios, lavabo, banheiro social com ventilacao natural, ampla cozinha, area de servico e dependencia de servico, Vaga na escritura, Edificio com portaria 24h e playground com salao de festas, excelente localizacao entre Flamengo e Botafogo, poucos quarteiros do metro, -Cod:NBAP34199 -Rev,27Fev;22231020;-22,941583;-43,181479
2679677320;Botafogo;APARTMENT;Rua Paulo Barreto;;670000,00;5929,20;EXCLUSIVIDADE  OPORTUNIDADE UNICA !!!  Excelente apartamento de 113m2, frente, sol da manha, proximo ao metro, em predio pequeno sem elevador, Planta original de 3 quartos, transformado em 2, podendo ser revertido para 3 novamente, Um banheiro que virou um closet (podendo ser revertido para suite), Varandinha que atende os dois quartos, Sala espacosa em dois ambientes, cozinha ampla, area de servico, dependencia completa, Necessita de modernizacao, Uma vaga na escritura;22280010;-22,954373;-43,186765
2686038799;Botafogo;APARTMENT;Praia Botafogo;100;1500000,00;5976,10;Bons momentos vivi aqui, desde pequeno , familia grande e muito feliz, Um belo apartamento que em cada canto tem uma historia pra contar, Uma sala ampla e com vista pra copa das arvores, 4 quartos em original , mas um abrimos para uma saleta, cozinha onde foram feitas belas refeicoes comemorativas, area de servico aberta com uma dependencia completa, bons momentos vivi aqui com a minha familia, Hoje esse apartamento e muito grande pra mim e sei que uma nova familia sera muito feliz aqui, Venha me conhecer!!;22250145;-22,940857;-43,177065
2693666226;Botafogo;APARTMENT;Rua Voluntarios da Patria;;480000,00;6000,00;Localizado proximo a Cobal do Humaita, metro na superficie na porta, farto comercio, Predio tranquilo, muito bonitinho mesmo, poucos andares, familiar, cameras de seguranca, Somente 04 por andar com condominio de apenas 550,00, APARTAMENTO DE FUNDOS SILENCIOSiSSIMO COM LINDA VISTA PARA UM PINHEIRINHO, Sala ampla permitindo 02 ambientes, 2 quartos amplo e arejado, apartamento todo em piso taco, dependencia completa, pronto para morar, Excelente oportunidade, no coracao de Botafogo!!!!! Tem estacionamento a apenas 30metros para se alugar vaga garagem mensal coberta, bem pertinho, Da pra entrar e morar numa boa!! -Cod:BOAP20059 -Rev,27Fev;22270010;-22,952947;-43,189325
2616044099;Botafogo;HOME;Rua Jornalista Orlando Dantas;;1800000,00;6000,00;CASA DE ePOCA COLONIAL DO SeCULO XIX MUITO BEM CONSERVADA EM LOCAL NOBRE PRoXIMO AOS ACESSOS METRO FLAMENGO NAS SEGUINTES DESCRIcoES: CASA 3 PAVIMENTOS COM TERRAcO STUDIO COMPOSTO DE SALA AMPLA COM JANELAS DECORADAS , 4 QUARTOS BASTANTE VENTILADOS E SILENCIOSOS,2 BANHEIROS SOCIAIS ESPAcOSOS COM BANCADA EM MaRMORE, CIRCULAcaO AMPLA EM PISO DECORADO, oTIMA COZINHA COM aREA DE LAVANDERIA ESPAcOSA, VALE A PENA VISITAR!!! IMoVEL DIFERENCIADO DOS QUE SaO OFERECIDOS NO MERCADO POR SE TRATAR DE CASA DA ePOCA HISToRICA DO RIO DE JANEIRO, VISITAcaO LIGAR PINHEIRO KASANOVA, -Cod:KFCA40014 -Rev,27Fev;22231010;-22,940524;-43,181545
2620398981;Botafogo;APARTMENT;Rua Voluntarios da Patria;;1350000,00;6000,00;JBBOT40446 - Exclusividade de morar em um apartamento unico no andar com elevador privativo, planta circular servido com duas salas, quatro amplos quartos, dois banheiros sociais, possibilidade de suite e generosa copa cozinha ligada a uma area de servico e dependencias de empregada maior que os quartos oferecidos nas construcoes contemporaneas, Vaga disponivel na escritura, Predio dotado de portaria 24 horas, Proximo a Cobal, onde se pode desfrutar de bons restaurantes e uma boa Happy Hour sem se preocupar com a volta pra casa, farto de servicos variados, (farmacias, clinicas, hospitais,supermercados, Shopping, cinemas) e toda a comodidade que o Bairro de Botafogo pode oferecer,  -Rev,31Jan;22270000;-22,955763;-43,196168
2661998057;Botafogo;COMMERCIAL_PROPERTY;Rua Paulo Barreto;;999999,00;6024,09;Casa Comercial - Frente de Rua em Botafogo!   Atencao!! Voce que gostaria de empreender no bairro de Botafogo temos uma oportunidade unica na regiao:   Casa de frente de rua, funcionava antigamente um restaurante muito bem sucedido, Sao 166 m2 de area contruida, com salao espacoso, cozinha fria e cozinha quente, dispensa bem grande, vestiario masculino e feminino e um escritorio no segundo pavimento, Todas as instalacoes eletrticas foram verificadas juntamente com a parte hidraulica,   Documentacao do imovel toda verificada, tudo ok!   A localizacao e otima! Acesso rapido ao metro de Botafogo, 8 minutos a pe para o Centro Empresarial Mourisco, Toda regiao conta com um polo gastronomico diferenciado,   Venha empreeder em Botafogo! -Cod:RJCC00006 -Rev,27Fev;22280010;-22,954373;-43,186765
2672290136;Botafogo;COMMERCIAL_PROPERTY;Rua Paulo Barreto;94;1000000,00;6024,10;Linda casa comercial no coracao de Botafogo, O ultimo inquilino administrava um restaurante no local, deixando toda a instrutura para instalacao de uma cozinha industrial, salas para area administrativa e um lindo salao com pe direito alto na parte da frente do imovel,  A disposicao dos comodos permite uma diversa gama de possibilidades, desde clinicas medicas ate restaurantes e cafes;22280010;-22,955569;-43,186473
2501322921;Botafogo;OFFICE;;;1600000,00;6060,61;Imovel com 134 m2 por andar,  Sendo o andar de baixo um restaurante todo montado, pronto para funcionar,  Casa preservada, toda a estrutura interna da casa pode ser mexida porem a fachada  tem que ser mantida,   Entrada independente para o andar de cima,   Nao ha possibilidade da venda separada dos imoveis;22280030;-22,951193;-43,180784
2642786453;Botafogo;PENTHOUSE;Rua alvaro Ramos;;1595000,00;6064,64;Lopes Enjoy Vende: Cobertura linear e sem escadas, unica no andar e com elevador na porta, Quatro quartos, Um banheiro social, um lavabo e um banheiro de empregada, Duas salas e amplo terraco, area de servico, copa, cozinha e dispensa, Quarto com linda vista para o verde, muito bem iluminado e arejado, Silencioso e familiar, e possivel fazer suites, churrasqueira e area de piscina, Necessita de reforma e modernizacao, 1 elevador e portaria parcial, 260 m2 no IPTU, 1 vaga na escritura, Documentacao ok;22280110;-22,957025;-43,183041
2660600036;Botafogo;APARTMENT;Rua alvaro Ramos;561;850000,00;6071,43;Privilegio Imoveis Vende, Apartamento tipo casa composto no 1o, piso por 3 quartos, sala, cozinha, banheiro social e no terraco composto por uma kitnet, area de servico, banheiro de servico e churrasqueira, Possibilidade de construir no terraco, Piso em porcelanato nos quartos e sala, Imovel claro e arejado, Agende ja sua visita! Informe o codigo 60203 , O valor do imovel podera sofrer alteracao sem previo aviso;22280110;-22,958118;-43,185289
2600638671;Botafogo;APARTMENT;Travessa Pepe;;650000,00;6074,77;OPORTUNIDADE!   Ja viu um sala quarto, GIGANTESCO? Pois e, a DNA imoveis trouxe a solucao, imovel com amplo espaco e planta mutavel, terraco bem planejado,pronto pra voce que quer morar em Botafogo e ter a qualidade de vida de como se morasse em uma casa, Travessa bucolica com jeitinho mais carioca impossivel,   Quer conhecer essa coisa linda? Ligue ja e venha comecar a sua vida nessa RARIDADE! -Cod:NBAP11509 -Rev,27Fev;22290020;-22,953854;-43,182173
2664219517;Botafogo;PENTHOUSE;Rua alvaro Ramos;;1600000,00;6083,65;Privilegio Imoveis vende: Cobertura linear e sem escadas, unica no andar e com elevador na porta, Bastante silencioso e com privacidade, Quatro quartos, Um banheiro social, um lavabo e um banheiro de empregada, Duas salas e amplo terraco, area de servico, copa, cozinha e dispensa, Apresenta quarto com linda vista para o verde, muito bem iluminado e arejado, Silencioso e familiar, e possivel fazer suites, churrasqueira e area de piscina, Excelente para quem tem criancas e animais, inclusive de grande porte, Necessita de reforma e alguma modernizacao, mas tudo funciona perfeitamente, Um elevador e portaria parcial, vaga na escritura, Documentacao ok;22280110;-22,957025;-43,183041
2639345619;Botafogo;APARTMENT;Rua Voluntarios da Patria;98;830000,00;6102,94;Veja o video da visita ao imovel, - NaO PERCA ESTA OPORTUNIDADE DE INVESTIMENTO - MUITO PERTO DO METRo! SELANO VENDE APARTAMENTO DE 03 QUARTOS + DEPENDeNCIAS DE 136m2 EM BOTAFOGO, AO LADO DO METRo, POR PRECISAR DE OBRAS E POR MOTIVO DE DOENcA ESTa ABAIXO DO VALOR DE MERCADO, Apto composto por salao com 02 ambientes, 3 quartos com armarios, 2 banheiros sociais, cozinha, area de servico de dependencias completas, EXCELENTE LOCALIZAcaO - ao lado do metro de Botafogo, perto de prestadores de servicos, bares, supermercado, cinemas e restaurantes,  Aceitamos financiamento Imobiliario, Ligue agora e agende sua visita com a Selano Consultoria Imobiliaria,22270010;22270010;-22,951218;-43,185036
2633427772;Botafogo;APARTMENT;Rua Voluntarios da Patria;;830000,00;6102,94;Excelente apartamento em localizacao privilegiada, ao lado das salas de cinema do Estacao Botafogo e grande oferta gastronomica de restaurantes do Baixo Botafogo e bem pertinho do Metro, Proximidade de colegios e comercio em geral como o Hortifruti e Supermercado Mundial,  Apartamento de fundos, andar alto, indevassavel, claro, arejado e bastante silencioso, Composto de Hall de entrada, ampla sala com dois ambientes bem definidos, 3 dormitorios com armarios, 2 banheiros sociais, cozinha, area de servico e dependencias completas, Predio muito bem administrado com localizacao privilegiada;22270010;-22,953648;-43,190682
2656944610;Botafogo;APARTMENT;Rua General Polidoro;198;550000,00;6111,11;Otima oportunidade em Botafogo apartamento com sala em dois ambientes, 3 dormitorios, banheiro social, cozinha com armario, lavanderia e dependencia com armario, predio recuado com elevador social e de servico, com portaria 24h, localizado em uma rua movimentada de Botafogo proximo aos comercios e ao lado do hospital, Com documentacao ok, -Cod:BTAP31298 -Rev,27Fev;22280003;-22,95639;-43,187075
2692386459;Botafogo;PENTHOUSE;Rua Martins Ferreira;;2900000,00;6118,14;Cobertura composta por sala de estar,jantar, sala de TV, lavabo, 5 quartos, sendo 2 suites, 1 closet, 1 varanda aberta e 1 fechada, jardim de inverno, copa, cozinha, area de servico e 2 dependencias completas, 1 vaga;22271010;-22,952661;-43,19576
2664243031;Botafogo;PENTHOUSE;Rua Martins Ferreira;;2900000,00;6118,14;Cobertura linear, 474 m2, Botafogo, area externa, 5 quartos  Rarissima cobertura linear composta por amplo salao para 3 ou 4 ambientes, jardim de inverno com acesso a amplo terraco, lavabo, cinco amplos quartos, sendo duas suites e uma com closet, banheiro social, copa-cozinha, area de servico e duas dependencias completas, Uma vaga de garagem na escritura (possibilidade de alugar a segunda), Ligue e confira! O valor do imovel podera sofrer alteracao sem aviso previo;22271010;-22,95359;-43,195163
2664215599;Botafogo;COMMERCIAL_PROPERTY;Rua Conde de Iraja;;3000000,00;6122,45;Privilegio Imoveis vende: Predio comercial em Botafogo, disponivel na Privilegio Imoveis, Localizado onde funcionou durante decadas o Colegio Sa Pereira, Rua Conde de Iraja, 224, Proxima ao farto comercio, entre Botafogo e Humaita, coladinho a Cobal, Constituido de 4 andares, composto de 7 amplas salas, 6 banheiros, com ventilacao e muita claridade, com sua totalidade de 490 m2, sendo o terreo aberto, com possibilidade de estacionar ate 4 carros, com pe direito alto, Escadas de facil acesso e possibilidade de instalacao de elevadores, com espaco ja preparado, Instalacao de alarmes e segredos, Totalmente seguro, Excelente para colegios, academias, empresas de engenharia , eventos e outros fins, Os valores poderao sofrer alteracao sem aviso previo!;22271020;-22,954342;-43,195583
2693665409;Botafogo;APARTMENT;Rua Marechal Francisco de Moura;244;460000,00;6133,33;Apartamento charmoso a 10 min a pe do metro, dois quartos e dependencia completa, os dois banheiros estao reformados, Armarios embutidos, Armarios na cozinha, Mobiliado, Ar condicionado, Quarto de servico      A Mais Veloz Imoveis conta com uma equipe pronta para lhe atender, com as melhores ofertas e os melhores profissionais do mercado, Para nos, nao e so vender imoveis,Para nos, nao e so vender imoveis Por isso, estamos contigo na busca do seu sonho, de forma humanizada e veloz, Acesse outras oportunidades em nosso site, instagram ou pelos telefones e e agende sua visita! Os valores estao sujeitos a alteracoes sem previo aviso, -Cod:LAAP23853 -Rev,27Fev;22260140;-22,948657;-43,192982
2688127416;Botafogo;APARTMENT;Rua alvaro Ramos;319;1600000,00;6153,85;Cobertura linear e sem escadas, unica no andar e com elevador na porta, Silencioso e com privacidade, 4 quartos, Banheiro social, lavabo e banheiro de empregada, 2 salas e amplo terraco, area de servico, copa, cozinha e dispensa, Apresenta quarto com linda vista para o verde, Iluminado e arejado, e possivel fazer suites, churrasqueira e piscina, Excelente para criancas e animais, Necessita de modernizacao, mas tudo funciona perfeitamente, 1 elevador e portaria parcial, 1 vaga, Docs ok;22280110;-22,957183;-43,183109
2600633485;Botafogo;PENTHOUSE;Rua alvaro Ramos;;1600000,00;6153,85;PRODUTO DIFERENCIADO    Cobertura linear e sem escadas, unica no andar e com elevador na porta, Quatro quartos, Um banheiro social, um lavado e um banheiro de empregada, Duas salas e amplo terraco, area de servico, copa, cozinha e dispensa, Quarto com linda vista para o verde, muito bem iluminado e arejado, Silencioso e familiar, e possivel fazer suites, churrasqueira e area de piscina, Necessita de reforma e modernizacao, 1 elevador e portaria parcial, 260 m2 no IPTU, 1 vaga na escritura, Documentacao ok, -Cod:NBCO40157 -Rev,27Fev;22280110;-22,957025;-43,183041
2689713667;Botafogo;PENTHOUSE;Travessa Pepe;81;660000,00;6168,22;Desfrute de uma vida sofisticada e confortavel nesta joia imobiliaria! Localizado em Botafogo, este incrivel apartamento oferece 2 quartos espacosos e um terraco privativo com vistas deslumbrantes para o Cristo Redentor,  Sinta-se em casa com uma cobertura que combina perfeitamente estilo e funcionalidade, ideal para momentos inesqueciveis com amigos e familiares,  Aproveite a proximidade com as principais comodidades da regiao, como escolas, restaurantes e centros comerciais, Seja para morar ou investir, esta e a oportunidade que voce esperava, Agende ja sua visita e venha se encantar! Os valores estao sujeitos a alteracoes sem previo aviso, -Cod:10375 -Rev,27Fev;22290020;-22,954047;-43,182327
2655194675;Botafogo;APARTMENT;Travessa Pepe;;660000,00;6168,22;Botafogo - Apartamento tipo cobertura, Oportunidade em Botafogo, rua tranquila, predio pequeno, apartamento de sala 1 quarto, cozinha espacosa, area de servico e amplo terraco no segundo andar com vista para o Corcovado e Cristo Redentor, Obs: O imovel esta no original precisando de modernizacao, 8814d;22290020;-22,953854;-43,182173
2588570344;Botafogo;APARTMENT;Travessa Pepe;;660000,00;6168,22;Alianca Viva vende: Boa localizacao, a poucos minutos do metro e Botafogo Praia ShoppingO apartamento e composto por 2 quartos, 1 banheiro, area de servico, 107 m2 com uma excelente cobertura com vista panoramica pro Cristo Redentor e pao de acucar,Agende ja sua visita e venha morar no Botafogo, O bairro de Botafogo e conhecido pela enseada de Botafogo, com os morros do Pao de Acucar e da Urca, e o Aterro do Flamengo ao fundo, Na Rua Voluntarios da Patria e nas suas imediacoes, esta o principal centro comercial da regiao, com inumeras lojas, agencias bancarias, edificios comerciais, cinemas, teatros, restaurantes, mercados, padarias, bares, boates, casas de shows, museus, consulados, farmacias, clinicas, hospitais e algumas preservadas mansoes dos seculos passados, alem de sedes,escritorios de grandes empresas, O bairro oferece uma estacao de metro, e muitas linhas de onibus municipais e intermunicipais, O quadrilatero entre as ruas Sao Clemente, Voluntarios da Patria, Sorocaba e Guilhermina Guinle, e a area ao redor das ruas Eduardo Guinle, Barao de Lucena, Assuncao, Ministro Raul Fernandes e Marques de Olinda, formam a area mais nobre e valorizada do bairro, muito arborizada e de perfil mais residencial, com bons servicos e imoveis de alto padrao, alem de possuir tres shopping centers: Shopping Rio Sul, Botafogo Praia Shopping e Casa e Gourmet Shopping, Algumas das principais vias do bairro sao: Praia de Botafogo, Avenida Lauro Sodre, Avenida Pasteur, Avenida Venceslau Bras, Rua alvaro Ramos, Rua General Polidoro, Rua Mena Barreto, Rua Muniz Barreto, Rua da Passagem, Rua Real Grandeza, Rua Sao Clemente, Rua Visconde Silva e Rua Voluntarios da Patria, dentre outras, Acesse agora mais ofertas no site da Alianca Viva Imoveis, O valor do imovel podera ser alterado sem aviso previo, Acesse agora mais ofertas no site da Alianca Viva Imoveis, O valor do imovel podera ser alterado sem aviso previo, Horarios flexiveis durante toda a semana e finais de semana, Alianca Viva - Especialistas em Negociacoes Imobiliarias no Rio de Janeiro, 866a2;22290020;-22,953854;-43,182173
2649372864;Botafogo;APARTMENT;Travessa Pepe;;660000,00;6168,22;Real Up Vende: Amplo apartamento no bairro de Botafogo, proximo do metro e comercio,  Sao 107m2 com 2 quartos, cozinha, banheiro social e sala com acesso ao terraco,  Mais sobre Botafogo - Tem como ponto principal a baia em forma de meia-lua e a praia, ambas com o mesmo nome do bairro e vista para o Pao de Acucar, Fora da orla, os arranha-ceus cedem espaco para ruas arborizadas com cinemas, bistros inovadores e shopping centers, alem de refugios modernos com bares descolados e casas noturnas alternativas, O Museu do indio, situado em uma casa do seculo 19 com jardins, exibe artefatos indigenas, Nas proximidades, e possivel ter uma vista panoramica da cidade no alto do Morro Dona Marta,  Ligue e agende sua visita!  Atencao: Os precos e taxas podem sofrer alteracoes sem aviso previo, As mobilias nao estao incluidas, exceto para imoveis que possuem informacao especifica que sao mobiliados, Considerando a rotatividade dos imoveis e possivel que existam imoveis no site que ja tenham sido vendidos ou alugados;22290020;-22,95413;-43,182225
2684078140;Botafogo;APARTMENT;Travessa Pepe;;660000,00;6168,22;Lucia Carla Mendonca Imoveis Vende em Botafogo junto do metro Apartamento duplex composto de: Varandao fechado, sala, quarto, cozinha, banheiro, area de servico Amplo terraco com vista livre para o Cristo e Pao de Acucar 107m  R$660,000,00;22290020;-22,953854;-43,182173
2660785785;Botafogo;APARTMENT;Rua da Passagem;;660000,00;6168,22;Apartamento tipo casa em Botafogo, Andar terreo, com 107 m2 no IPTU e area externa, Planta composta por 3 quartos, sala ampla com acesso a uma varanda interna que pode servir como jardim de inverno, banheiro social, dependencias completas, Cozinha espacosa com acesso externo e area de servico, 1 vaga na escritura, Imovel claro, arejado, sol da manha, Localizacao privilegiada, facil conducao, a poucos minutos a pe do metro, Rio Sul, Shopping Casa e Gourmet e Botafogo Praia Shopping e Escola Eleva, Farto comercio, restaurantes, mercados, farmacias, colegios, ""Avaliamos gratuitamente seu imovel! Temos atendimento especializado tanto por parte dos corretores como gerentes de vendas, O preco do imovel esta sujeito a mudanca sem aviso previo, conforme solicitacao do proprietario;22290031;-22,953336;-43,181644
2672962673;Botafogo;APARTMENT;Praia Botafogo;;1550000,00;6175,30;Praia de Botafogo - Excelente apartamento com 251m2 no IPTU, claro e arejado, Composto de hall de entrada, ampla sala em 3 ambientes, lavabo, 4 quartos sendo um com suite, banheiro social, cozinha, area de servico e dependencia completa, 1 vaga escriturada, Portaria 24 horas;22250145;-22,945495;-43,182181
2691260764;Botafogo;APARTMENT;Praia Botafogo;;1550000,00;6175,30;CoD: LAAP40806 - Boa localizacao, Praia de Botafogo, entre as ruas Marques de Abrantes e Senador Vergueiro, Predio classico, com portaria 24 horas, circuito interno de cameras, Luxuoso imovel composto: Sala ampla em varios ambientes, original 4 quartos, sendo 1 suite e 1 revertido para sala intima,biblioteca, lavabo, banheiro social, copa cozinha, area de servico, dependencias completas e 1 vaga de garagem na escritura,Temos imoveis proximos a: supermercados, metro, restaurantes, colegios, creche, hospital, shopping, museu, parque, cinemas, cafes, academia, Igreja, hotel, praia, aeroporto Santos Dumont, MAM, Palacio do Catete, Aterro do Flamengo, Corcovado, Cristo Redentor, Lagoa Rodrigo de Freitas, Arpoador, Forte de Copacabana, Arcos da Lapa, Atuamos tambem nos bairros : Flamengo, Laranjeiras, Catete, Gloria, Centro, Lapa e toda Zona Sul- Rio de Janeiro-RJ, -Cod:LAAP41229 -Rev,27Fev;22250145;-22,945828;-43,18225
2628503454;Botafogo;PENTHOUSE;Rua Real Grandeza;;1050000,00;6176,47;Excelente cobertura linear, amplo terraco, churrasqueira, vista livre e indevassavel para o Pao de Acucar, Cristo Redentor e verde, Sala em dois ambientes, tres quartos, sendo uma suite com closet, banheiro social, ampla cozinha, Todo imovel em porcelanato, Toda parte eletrica e hidraulica reformadas, pronto para morar, Repleto de armarios!;22281032;-22,956316;-43,192099
2656080287;Botafogo;APARTMENT;Rua General Polidoro;;550000,00;6179,78;Apartamento de 3 quartos em Botafogo, Excelente apartamento, composto por 3 quartos com armarios embutidos, sala e cozinha ampla, 1 banheiro social, area de servico, dependencia completa que foi aberta para cozinha, Aproximadamente 89 m2, Bem ventilado, bastante claro, condominio bem residencial, proximo ao metro, comercio, Venha conferir, facil visitacao,""Avaliamos gratuitamente seu imovel! Temos atendimento especializado tanto por parte dos corretores como gerentes de vendas, O preco do imovel esta sujeito a mudanca sem aviso previo, conforme solicitacao do proprietario;22280003;-22,956505;-43,186665
2626509362;Botafogo;HOME;Rua Mundo Novo;;3000000,00;6185,57;Excelente oportunidade!!! Casa de 500 m2, 4 andares, varandas em todos os andares, com vista para o Pao de Acucar e verde, INDEVASSaVEL, silenciosa e bem localizada entre Laranjeiras e Botafogo, A casa possui, tambem, 3 vagas na garagem, 1 primeiro PISO: sala ampla em 3 ambientes, todo de madeira e vidro, com vista deslumbrante, cozinha planejada com chao e bancadas de granito e moveis embutidos de primeira linha, lavabo em granito, entrada principal e escada de acesso ao segundo piso de madeira com detalhes em ceramica Brennand, 2 segundo PISO: 3 quartos com varanda, sendo 1 suite com hidromassagem e closet, e mais 1 banheiro social, ambos em granito e marmore, 3 terceiro PISO: apartamento com entrada independente, composto por: suite, sala e cozinha e lavanderia, 4 quarto PISO: piscina, churrasqueira, sauna a vapor e banheiro, Quintal com arvores frutiferas, Essa e sua oportunidade! Antecipe-se e marque logo sua visita!-Cod:NBCA40030 -Rev,27Fev;22251020;-22,942291;-43,187404
2663512179;Botafogo;APARTMENT;Praia Botafogo;58;1300000,00;6190,48;Apartamento na praia de Botafogo, com vista para o aterro do Flamengo, Pao de acucar e Cristo Redentor, Contendo 3 quartos, uma sala grande, banheiro social, lavabo, Otima opotunidade de compra, pois esta sendo vendido por um valor abaixo do mercado,  Entre em contato e marque sua visita!-Bni;22250145;-22,942614;-43,176338
2633020420;Botafogo;HOME;Rua Jornalista Orlando Dantas;;2000000,00;6191,95;Apresentamos a voce uma verdadeira joia arquitetonica em Botafogo um dos Bairros mais tradicionais do Rio de Janeiro uma linda casa classica, que se destaca no renomado livro artdecor, Localizada em uma rua bucolica e extremamente segura, esta casa oferece o melhor em estilo e elegancia, Com 3 quartos, incluindo uma suite deslumbrante com banheira de hidromassagem, voce tera todo o conforto e privacidade que merece, A sala ampla e perfeita para receber seus convidados com estilo, enquanto a area de servico completa com dependencia, e espacosa, arejada e bem iluminada, Um terraco enorme com um imenso potencial espera por voce, oferecendo inumeras possibilidades para aproveitar ao ar livre e criar espacos personalizados de acordo com suas necessidades, Alem disso, a estrutura adicional na parte de cima da casa pode ser utilizada como um quarto extra ou de diversas outras formas, adaptando-se perfeitamente ao seu estilo de vida, Nao perca essa oportunidade unica! Casas como essa sao verdadeiras raridades nos dias de hoje, Agende agora mesmo sua visita e encante-se com todos os detalhes desta incrivel casa classica;22231010;-22,940524;-43,181545
2664242879;Botafogo;APARTMENT;Rua Professor alvaro Rodrigues;;900000,00;6206,90;Apartamento localizado em Botafogo composto de 3 quartos disponivel para venda para venda na Privilegio Imoveis, Com uma otima localizacao, junto ao metro, polo gastronomico, varias opcoes de lazer, comercio variado, cinema, frente, vista livre, rua e Cristo Redentor, portaria 24hs, cameras de monitoramento, Salao de 70 metros, 3 dormitorios, suite,circulacao com janelao, lavabo, banheiro social, closet, cozinha planejada, dependencia revertida para 2 segundo closet, suite, Vaga na convencao garantida, Imovel muito claro e ventilado, Os valores poderao sofrer alteracao sem aviso previo;22280040;-22,951722;-43,182982
2664220008;Botafogo;BUSINESS;Praia Botafogo;;280000,00;6222,22;Loja em galeria disponivel para venda na Privilegio Imoveis Loja em galeria, recem reformada, com teto rebaixado, podendo ser construido mezanino em madeira e ser usado para estoque ou escritorio, Sala pode ser vendida sozinha ou integrada com a ao lado, Excelente opcao para investidor, Bem localizada, na Praia de Botafogo, Vasto comercio e transporte no entorno, Os valores poderao sofrer alteracoes sem aviso previo;22250145;-22,945495;-43,182181
2644286676;Botafogo;HOME;Rua Jornalista Orlando Dantas;13;2000000,00;6230,53;Casa em Botafogo Composta por 4 quartos, sendo 2 suites, com banheiro e hidromassagem, sala ampla de 2 ambientes e area de servico aberta, arejada e iluminada e ha 2 (dois) banheiros, Possui estrutura na parte superior com possibilidades de um novo quarto ou outro comodo, Localizada em uma rua bucolica, 4 quartos, incluindo uma suite com banheira de hidromassagem, sala ampla perfeita para receber seus convidados, enquanto a area de servico completa com dependencia, espacosa, arejada e bem iluminada, terraco imenso oferecendo inumeras possibilidades para aproveitar ao ar livre e criar espacos personalizados de acordo com suas necessidades, estrutura adicional na parte de cima da casa pode ser utilizada como um quarto extra, adaptando-se perfeitamente ao seu estilo de vida;22231010;-22,940107;-43,180723
2681800307;Botafogo;APARTMENT;Rua Dona Mariana;0;1497000,00;6237,50;APARTAMENTO DE ULTIMO ANDAR COM DIREITO na LAGE (CONSTRUIR ) cobertura esta localizado no bairro Botafogo possui 240 m2 sendo 124 m2 construidos mais a lage com direito a lage 116 m2 a ser construido consta essa area garantido na escritura do imovel   Predio com total infraestrutura! Rua nobre, excelente predio, otima portaria,  Apartamento composto de sala em L, piso madeira, varanda, circulacao, 03 quartos, sendo uma suite,(todos com armarios embutidos)e um banheiro social, copa-cozinha espacosa, area de servico, ampla dependencia,  02 vagas de garagem na escritura, porteiro 24Hrs, acesso para cadeiranteO apartamento esta localizado no bairro Botafogo com 131 m2 com 3 quartos sendo 1 suite e 2 banheiros Possui espaco gourmet, salao para festas e eventos, parquinho infantil, area verde de jardim, Vai lhe possibilitar curtir os dias mais quentes na piscina,Elevador para mais praticidade no dia-a-dia,  Possui area verde de jardim, salao de festas, Vai lhe possibilitar curtir os dias mais quentes na piscina,Elevador que garante o transporte das suas malas e compras, Encontra-se na privacidade de um condominio fechado;22280020;-22,95326;-43,188488
